timestamp clientname srvname delta delta_prec
1718469704.780879 medion ts2.univie.ac.at -0.002622 0.005361
1718469715.73369 medion ts2.univie.ac.at -0.002381 0.005536
1718469725.379525 medion ts2.univie.ac.at -0.002560 0.006145
1718469735.682253 medion ts2.univie.ac.at -0.001888 0.007185
1718469745.970163 medion ts2.univie.ac.at -0.004333 0.006607
1718469756.274099 medion ts2.univie.ac.at -0.000619 0.007099
1718469766.591111 medion ts2.univie.ac.at +0.002258 0.011503
1718469776.898878 medion ts2.univie.ac.at -0.001409 0.007504
1718469787.20694 medion ts2.univie.ac.at +0.000919 0.009660
1718469797.501774 medion ts2.univie.ac.at -0.000370 0.008413
1718469807.791442 medion ts2.univie.ac.at -0.001978 0.006178
1718469818.81584 medion ts2.univie.ac.at -0.001976 0.007253
1718469828.384125 medion ts2.univie.ac.at -0.003537 0.007079
1718469838.677917 medion ts2.univie.ac.at -0.001464 0.007999
1718469848.973228 medion ts2.univie.ac.at -0.002004 0.007177
1718469859.27862 medion ts2.univie.ac.at +0.001148 0.010541
1718469869.578495 medion ts2.univie.ac.at -0.003744 0.005601
1718469879.868417 medion ts2.univie.ac.at -0.002318 0.007085
1718469890.160908 medion ts2.univie.ac.at -0.003862 0.004671
1718469900.456849 medion ts2.univie.ac.at -0.001696 0.007661
1718469910.760483 medion ts2.univie.ac.at +0.001000 0.010799
1718469921.82544 medion ts2.univie.ac.at +0.001112 0.010918
1718469931.394469 medion ts2.univie.ac.at -0.004296 0.005314
1718469941.696137 medion ts2.univie.ac.at -0.003199 0.006293
1718469951.994466 medion ts2.univie.ac.at -0.004082 0.005413
1718469962.290188 medion ts2.univie.ac.at -0.002417 0.006362
1718469972.58829 medion ts2.univie.ac.at -0.003615 0.006292
1718469982.887661 medion ts2.univie.ac.at -0.001519 0.008509
1718469993.191616 medion ts2.univie.ac.at -0.002136 0.010154
1718470003.493769 medion ts2.univie.ac.at -0.004235 0.005834
1718470013.803483 medion ts2.univie.ac.at -0.001912 0.008294
1718470024.10308 medion ts2.univie.ac.at -0.005126 0.005436
1718470034.400037 medion ts2.univie.ac.at -0.004921 0.005415
1718470044.699839 medion ts2.univie.ac.at -0.004958 0.005947
1718470054.996028 medion ts2.univie.ac.at -0.002846 0.006819
1718470065.289713 medion ts2.univie.ac.at -0.001883 0.008231
1718470075.581408 medion ts2.univie.ac.at -0.004336 0.005074
1718470085.880797 medion ts2.univie.ac.at -0.001592 0.007768
1718470096.177431 medion ts2.univie.ac.at -0.002899 0.006653
1718470106.476825 medion ts2.univie.ac.at -0.003942 0.006288
1718470116.773136 medion ts2.univie.ac.at -0.001038 0.009099
1718470127.64921 medion ts2.univie.ac.at -0.002785 0.007360
1718470137.370253 medion ts2.univie.ac.at -0.001202 0.011330
1718470147.654737 medion ts2.univie.ac.at -0.004873 0.005004
1718470157.941721 medion ts2.univie.ac.at -0.004400 0.004476
1718470168.229959 medion ts2.univie.ac.at -0.003178 0.006346
1718470178.53946 medion ts2.univie.ac.at +0.004480 0.014100
1718470188.828444 medion ts2.univie.ac.at -0.003702 0.005332
1718470199.136768 medion ts2.univie.ac.at +0.000746 0.010011
1718470209.423773 medion ts2.univie.ac.at -0.002488 0.006818
1718470219.715036 medion ts2.univie.ac.at -0.003883 0.005184
1718470229.999725 medion ts2.univie.ac.at -0.003001 0.005980
1718470240.284628 medion ts2.univie.ac.at -0.002602 0.006221
1718470250.588079 medion ts2.univie.ac.at -0.001902 0.006529
1718470260.883271 medion ts2.univie.ac.at -0.001060 0.008031
1718470271.172358 medion ts2.univie.ac.at -0.003467 0.005243
1718470281.473509 medion ts2.univie.ac.at -0.003754 0.004564
1718470291.761242 medion ts2.univie.ac.at -0.003529 0.005667
1718470302.551 medion ts2.univie.ac.at -0.003170 0.006238
1718470312.360768 medion ts2.univie.ac.at -0.002641 0.006216
1718470322.661371 medion ts2.univie.ac.at -0.002699 0.005703
1718470332.965813 medion ts2.univie.ac.at -0.000615 0.007922
1718470343.259577 medion ts2.univie.ac.at -0.000687 0.007006
1718470353.555133 medion ts2.univie.ac.at -0.003773 0.004861
1718470363.85065 medion ts2.univie.ac.at -0.002861 0.005583
1718470374.15031 medion ts2.univie.ac.at -0.000371 0.008129
1718470384.443749 medion ts2.univie.ac.at -0.001601 0.006607
1718470394.736953 medion ts2.univie.ac.at -0.000638 0.007012
1718470405.2797 medion ts2.univie.ac.at +0.001049 0.008623
1718470415.302696 medion ts2.univie.ac.at -0.000985 0.006497
1718470425.601903 medion ts2.univie.ac.at +0.001033 0.008693
1718470435.919147 medion ts2.univie.ac.at +0.004941 0.015542
1718470446.229881 medion ts2.univie.ac.at +0.004003 0.012637
1718470456.519014 medion ts2.univie.ac.at -0.002033 0.006022
1718470466.817227 medion ts2.univie.ac.at -0.000382 0.006862
1718470477.116132 medion ts2.univie.ac.at +0.001893 0.010072
1718470487.415044 medion ts2.univie.ac.at -0.001494 0.005755
1718470497.715808 medion ts2.univie.ac.at -0.002030 0.006075
1718470508.1917 medion ts2.univie.ac.at +0.001051 0.008330
1718470518.319844 medion ts2.univie.ac.at +0.002404 0.010255
1718470528.605532 medion ts2.univie.ac.at -0.001200 0.007042
1718470538.930244 medion ts2.univie.ac.at +0.006096 0.014968
1718470549.22215 medion ts2.univie.ac.at -0.000997 0.006413
1718470559.510876 medion ts2.univie.ac.at -0.002109 0.005723
1718470569.825023 medion ts2.univie.ac.at -0.002779 0.007649
1718470580.129973 medion ts2.univie.ac.at -0.001479 0.006620
1718470590.435292 medion ts2.univie.ac.at +0.002637 0.009960
1718470600.736473 medion ts2.univie.ac.at +0.001847 0.009607
1718470611.30459 medion ts2.univie.ac.at -0.000633 0.007234
1718470621.321081 medion ts2.univie.ac.at -0.001707 0.007478
1718470631.615675 medion ts2.univie.ac.at +0.000539 0.008396
1718470641.913302 medion ts2.univie.ac.at -0.001488 0.005753
1718470652.208421 medion ts2.univie.ac.at -0.000293 0.007507
1718470662.499766 medion ts2.univie.ac.at -0.000754 0.007008
1718470672.808199 medion ts2.univie.ac.at +0.004338 0.012494
1718470683.10732 medion ts2.univie.ac.at -0.002403 0.004694
1718470693.403987 medion ts2.univie.ac.at -0.001934 0.005732
1718470703.694364 medion ts2.univie.ac.at -0.001550 0.006577
1718470713.981516 medion ts2.univie.ac.at -0.002010 0.005907
1718470724.268746 medion ts2.univie.ac.at -0.001168 0.007102
1718470734.559149 medion ts2.univie.ac.at -0.002358 0.005183
1718470744.852903 medion ts2.univie.ac.at -0.001703 0.006755
1718470755.1529 medion ts2.univie.ac.at -0.001859 0.008436
1718470765.450239 medion ts2.univie.ac.at +0.000211 0.007138
1718470775.741323 medion ts2.univie.ac.at -0.001782 0.007505
1718470786.57111 medion ts2.univie.ac.at -0.002502 0.007421
1718470796.352186 medion ts2.univie.ac.at -0.000340 0.007289
1718470806.639743 medion ts2.univie.ac.at -0.001395 0.006013
1718470816.930832 medion ts2.univie.ac.at -0.000526 0.007098
1718470827.224326 medion ts2.univie.ac.at +0.001521 0.009877
1718470837.503134 medion ts2.univie.ac.at -0.002902 0.005453
1718470847.795871 medion ts2.univie.ac.at -0.002569 0.004855
1718470858.100844 medion ts2.univie.ac.at -0.002009 0.006617
1718470868.39918 medion ts2.univie.ac.at -0.002783 0.005455
1718470878.684593 medion ts2.univie.ac.at -0.002374 0.007966
1718470888.996294 medion ts2.univie.ac.at +0.008839 0.017074
1718470899.300256 medion ts2.univie.ac.at -0.002028 0.006401
1718470909.581289 medion ts2.univie.ac.at -0.002610 0.005778
1718470919.872163 medion ts2.univie.ac.at -0.002592 0.004546
1718470930.17655 medion ts2.univie.ac.at -0.002448 0.005785
1718470940.471878 medion ts2.univie.ac.at -0.001387 0.008217
1718470950.759461 medion ts2.univie.ac.at -0.000293 0.007998
1718470961.49014 medion ts2.univie.ac.at -0.002390 0.004930
1718470971.337606 medion ts2.univie.ac.at +0.000425 0.007520
1718470981.628151 medion ts2.univie.ac.at -0.000455 0.007370
1718470991.928469 medion ts2.univie.ac.at -0.001996 0.006187
1718471002.217997 medion ts2.univie.ac.at -0.000406 0.006989
1718471012.507699 medion ts2.univie.ac.at -0.001022 0.006380
1718471022.792669 medion ts2.univie.ac.at -0.000167 0.007848
1718471033.77535 medion ts2.univie.ac.at -0.002639 0.005379
1718471043.393286 medion ts2.univie.ac.at +0.010895 0.018287
1718471053.701635 medion ts2.univie.ac.at +0.007097 0.014710
1718471064.32 medion ts2.univie.ac.at -0.001141 0.006974
1718471074.29804 medion ts2.univie.ac.at -0.001900 0.005658
1718471084.599795 medion ts2.univie.ac.at -0.000821 0.007385
1718471094.894859 medion ts2.univie.ac.at -0.001556 0.005744
1718471105.198538 medion ts2.univie.ac.at +0.000622 0.008893
1718471115.494659 medion ts2.univie.ac.at -0.000511 0.006312
1718471125.778775 medion ts2.univie.ac.at -0.000617 0.006217
1718471136.66218 medion ts2.univie.ac.at -0.001491 0.005325
1718471146.358151 medion ts2.univie.ac.at -0.000386 0.007354
1718471156.651093 medion ts2.univie.ac.at -0.002715 0.005389
1718471166.956563 medion ts2.univie.ac.at -0.000849 0.007377
1718471177.246717 medion ts2.univie.ac.at -0.002543 0.005465
1718471187.539864 medion ts2.univie.ac.at -0.001919 0.006104
1718471197.827808 medion ts2.univie.ac.at -0.001966 0.006336
1718471208.128742 medion ts2.univie.ac.at +0.000340 0.010809
1718471218.416371 medion ts2.univie.ac.at -0.000594 0.006704
1718471228.703521 medion ts2.univie.ac.at -0.001524 0.006351
1718471238.985372 medion ts2.univie.ac.at -0.003296 0.005091
1718471249.273893 medion ts2.univie.ac.at -0.000470 0.007913
1718471259.567148 medion ts2.univie.ac.at -0.002556 0.005766
1718471269.850021 medion ts2.univie.ac.at -0.002153 0.005279
1718471280.150831 medion ts2.univie.ac.at -0.002919 0.005177
1718471290.441419 medion ts2.univie.ac.at -0.000432 0.008067
1718471300.751803 medion ts2.univie.ac.at +0.001721 0.009764
1718471311.36801 medion ts2.univie.ac.at -0.001930 0.006649
1718471321.342394 medion ts2.univie.ac.at -0.001336 0.006554
1718471331.630514 medion ts2.univie.ac.at -0.002834 0.007670
1718471341.933645 medion ts2.univie.ac.at -0.001652 0.006361
1718471352.222415 medion ts2.univie.ac.at -0.001824 0.006203
1718471362.509538 medion ts2.univie.ac.at -0.001344 0.007332
1718471372.8064 medion ts2.univie.ac.at -0.000009 0.007402
1718471383.97101 medion ts2.univie.ac.at -0.003041 0.007650
1718471393.406502 medion ts2.univie.ac.at -0.001862 0.006671
1718471403.700935 medion ts2.univie.ac.at -0.002350 0.005143
1718471414.8988 medion ts2.univie.ac.at -0.000258 0.008092
1718471424.300654 medion ts2.univie.ac.at -0.014148 0.019057
1718471434.623909 medion ts2.univie.ac.at -0.001606 0.005669
1718471444.917973 medion ts2.univie.ac.at -0.001641 0.005925
1718471455.238185 medion ts2.univie.ac.at -0.000259 0.008188
1718471465.53444 medion ts2.univie.ac.at -0.002692 0.005859
1718471475.833235 medion ts2.univie.ac.at -0.000290 0.007091
1718471486.133448 medion ts2.univie.ac.at -0.002485 0.006399
1718471496.434611 medion ts2.univie.ac.at -0.001903 0.008913
1718471506.738484 medion ts2.univie.ac.at -0.001533 0.006638
1718471517.32907 medion ts2.univie.ac.at -0.000948 0.007010
1718471527.324074 medion ts2.univie.ac.at -0.000866 0.007740
1718471537.617543 medion ts2.univie.ac.at -0.000484 0.007567
1718471547.908354 medion ts2.univie.ac.at -0.000414 0.007387
1718471558.192133 medion ts2.univie.ac.at -0.002957 0.005974
1718471568.483793 medion ts2.univie.ac.at -0.000421 0.008094
1718471578.768426 medion ts2.univie.ac.at -0.001753 0.006271
1718471589.48211 medion ts2.univie.ac.at -0.003320 0.005176
1718471599.352122 medion ts2.univie.ac.at -0.002865 0.005707
1718471609.639272 medion ts2.univie.ac.at -0.001820 0.007026
1718471619.943905 medion ts2.univie.ac.at +0.004586 0.012927
1718471630.232591 medion ts2.univie.ac.at -0.002669 0.005942
1718471640.526316 medion ts2.univie.ac.at -0.002743 0.006162
1718471650.828458 medion ts2.univie.ac.at -0.002162 0.006822
1718471661.117162 medion ts2.univie.ac.at +0.000787 0.008711
1718471671.411727 medion ts2.univie.ac.at +0.003134 0.012087
1718471681.704959 medion ts2.univie.ac.at -0.003768 0.005094
1718471691.998988 medion ts2.univie.ac.at -0.001391 0.007496
1718471702.28973 medion ts2.univie.ac.at -0.000975 0.007486
1718471712.579588 medion ts2.univie.ac.at +0.000696 0.009498
1718471722.871073 medion ts2.univie.ac.at -0.003173 0.005507
1718471733.181078 medion ts2.univie.ac.at +0.002731 0.009262
1718471743.463359 medion ts2.univie.ac.at -0.000392 0.005150
1718471753.76569 medion ts2.univie.ac.at +0.001017 0.005801
1718471764.52091 medion ts2.univie.ac.at -0.000340 0.005536
1718471774.351904 medion ts2.univie.ac.at +0.001972 0.008138
1718471784.649201 medion ts2.univie.ac.at +0.000347 0.006163
1718471794.940935 medion ts2.univie.ac.at +0.002589 0.008640
1718471805.235992 medion ts2.univie.ac.at +0.000855 0.006925
1718471815.539133 medion ts2.univie.ac.at +0.001801 0.007483
1718471825.830952 medion ts2.univie.ac.at +0.003638 0.008559
1718471836.153021 medion ts2.univie.ac.at +0.000141 0.007797
1718471846.434132 medion ts2.univie.ac.at -0.000479 0.005142
1718471856.741994 medion ts2.univie.ac.at +0.001849 0.007897
1718471867.31246 medion ts2.univie.ac.at +0.000453 0.006566
1718471877.319496 medion ts2.univie.ac.at +0.000079 0.006192
1718471887.620941 medion ts2.univie.ac.at +0.002444 0.008223
1718471897.961843 medion ts2.univie.ac.at +0.011575 0.017108
1718471908.253939 medion ts2.univie.ac.at +0.002037 0.008338
