timestamp clientname srvname delta delta_prec
1718470920.0 Lenovo srv_addr -6.519152 0.05228
1718470930.0 Lenovo srv_addr -6.525196 0.05408
1718470940.0 Lenovo srv_addr -6.529453 0.05411
1718470950.0 Lenovo srv_addr -6.530365 0.05429
1718470960.0 Lenovo srv_addr -6.540595 0.05452
1718470971.0 Lenovo srv_addr -6.541536 0.05573
1718470981.0 Lenovo srv_addr -6.553534 0.05592
1718470991.0 Lenovo srv_addr -6.546886 0.05132
1718471001.0 Lenovo srv_addr -6.562307 0.05600
1718471011.0 Lenovo srv_addr -6.567260 0.05496
1718471021.0 Lenovo srv_addr -6.572791 0.05257
1718471031.0 Lenovo srv_addr -6.568151 0.05550
1718471042.0 Lenovo srv_addr -6.577419 0.05243
1718471052.0 Lenovo srv_addr -6.575314 0.05299
1718471062.0 Lenovo srv_addr -6.593028 0.05164
1718471072.0 Lenovo srv_addr -6.598846 0.05214
1718471082.0 Lenovo srv_addr -6.603471 0.05345
1718471092.0 Lenovo srv_addr -6.607694 0.05646
1718471102.0 Lenovo srv_addr -6.610185 0.05751
1718471113.0 Lenovo srv_addr -6.618574 0.05130
1718471123.0 Lenovo srv_addr -6.617673 0.05232
1718471133.0 Lenovo srv_addr -6.627339 0.05499
1718471143.0 Lenovo srv_addr -6.631934 0.05420
1718471153.0 Lenovo srv_addr -6.636372 0.05472
1718471163.0 Lenovo srv_addr -6.646660 0.05431
1718471173.0 Lenovo srv_addr -6.653229 0.05467
1718471184.0 Lenovo srv_addr -6.656560 0.05426
1718471194.0 Lenovo srv_addr -6.656708 0.05431
1718471204.0 Lenovo srv_addr -6.664048 0.05327
1718471214.0 Lenovo srv_addr -6.665854 0.05379
1718471224.0 Lenovo srv_addr -6.670774 0.05453
1718471234.0 Lenovo srv_addr -6.680002 0.05429
1718471244.0 Lenovo srv_addr -6.724326 0.15680
1718471255.0 Lenovo srv_addr -6.728901 0.12993
1718471265.0 Lenovo srv_addr -6.730820 0.12979
1718471275.0 Lenovo srv_addr -6.704124 0.05589
1718471285.0 Lenovo srv_addr -6.702934 0.05275
1718471295.0 Lenovo srv_addr -6.709589 0.05539
1718471306.0 Lenovo srv_addr -6.717836 0.05469
1718471316.0 Lenovo srv_addr -6.718405 0.05222
1718471326.0 Lenovo srv_addr -6.732502 0.05672
1718471336.0 Lenovo srv_addr -6.729944 0.05411
1718471346.0 Lenovo srv_addr -6.733557 0.05453
1718471356.0 Lenovo srv_addr -6.743480 0.05301
1718471366.0 Lenovo srv_addr -6.749488 0.05180
1718471377.0 Lenovo srv_addr -6.750995 0.05417
1718471387.0 Lenovo srv_addr -6.761451 0.05389
1718471397.0 Lenovo srv_addr -6.756459 0.05391
1718471407.0 Lenovo srv_addr -6.771902 0.05620
1718471417.0 Lenovo srv_addr -6.776698 0.05496
1718471427.0 Lenovo srv_addr -6.775712 0.05417
1718471437.0 Lenovo srv_addr -6.783150 0.05168
1718471448.0 Lenovo srv_addr -6.793176 0.05423
1718471458.0 Lenovo srv_addr -6.796604 0.05600
1718471468.0 Lenovo srv_addr -6.799457 0.05180
1718471478.0 Lenovo srv_addr -6.804124 0.05418
1718471488.0 Lenovo srv_addr -6.813327 0.05432
1718471498.0 Lenovo srv_addr -6.813570 0.05371
1718471508.0 Lenovo srv_addr -6.817440 0.05437
1718471519.0 Lenovo srv_addr -6.828952 0.05453
1718471529.0 Lenovo srv_addr -6.834473 0.05476
1718471539.0 Lenovo srv_addr -6.841864 0.05624
1718471549.0 Lenovo srv_addr -6.844377 0.05435
1718471559.0 Lenovo srv_addr -6.849873 0.05341
1718471569.0 Lenovo srv_addr -6.849748 0.05423
1718471579.0 Lenovo srv_addr -6.851702 0.04257
1718471590.0 Lenovo srv_addr -6.872152 0.06801
1718471600.0 Lenovo srv_addr -6.871243 0.05447
1718471610.0 Lenovo srv_addr -6.874234 0.05141
1718471620.0 Lenovo srv_addr -6.877934 0.05513
1718471630.0 Lenovo srv_addr -6.888112 0.05563
1718471640.0 Lenovo srv_addr -6.918727 0.15543
1718471651.0 Lenovo srv_addr -6.898929 0.05473
1718471661.0 Lenovo srv_addr -6.898097 0.05299
1718471671.0 Lenovo srv_addr -6.904208 0.05193
1718471681.0 Lenovo srv_addr -6.910540 0.05544
1718471691.0 Lenovo srv_addr -6.918076 0.05400
1718471701.0 Lenovo srv_addr -6.920820 0.05435
1718471711.0 Lenovo srv_addr -6.926326 0.05428
1718471722.0 Lenovo srv_addr -6.932270 0.05443
1718471732.0 Lenovo srv_addr -7.002846 0.51271
1718471742.0 Lenovo srv_addr -6.953204 0.07779
1718471752.0 Lenovo srv_addr -6.949027 0.05197
1718471763.0 Lenovo srv_addr -6.972862 0.08611
1718471773.0 Lenovo srv_addr -6.958971 0.05150
1718471784.0 Lenovo srv_addr -6.779466 0.83916
1718471794.0 Lenovo srv_addr -6.968918 0.05096
1718471804.0 Lenovo srv_addr -6.967895 0.04730
1718471814.0 Lenovo srv_addr -6.996391 0.08145
1718471824.0 Lenovo srv_addr -6.993091 0.06909
1718471834.0 Lenovo srv_addr -6.990165 0.05115
1718471845.0 Lenovo srv_addr -6.992544 0.04134
1718471855.0 Lenovo srv_addr -7.004479 0.06149
1718471865.0 Lenovo srv_addr -7.001298 0.04802
1718471875.0 Lenovo srv_addr -7.009999 0.05406
1718471885.0 Lenovo srv_addr -7.017880 0.05428
1718471895.0 Lenovo srv_addr -7.023431 0.05663
1718471906.0 Lenovo srv_addr -7.026118 0.05489
1718471916.0 Lenovo srv_addr -7.035781 0.05408
1718471926.0 Lenovo srv_addr -7.041554 0.05431
1718471936.0 Lenovo srv_addr -7.042109 0.05652
1718471946.0 Lenovo srv_addr -7.048445 0.05244
1718471956.0 Lenovo srv_addr -7.053160 0.05443
1718471966.0 Lenovo srv_addr -7.060039 0.05447
1718471977.0 Lenovo srv_addr -7.057873 0.04301
1718471987.0 Lenovo srv_addr -7.073454 0.06155
1718471997.0 Lenovo srv_addr -7.081782 0.05896
1718472007.0 Lenovo srv_addr -7.075493 0.04062
1718472017.0 Lenovo srv_addr -7.088170 0.06197
1718472027.0 Lenovo srv_addr -7.092231 0.06082
